"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-02-05 19:59:00,,,信息,,,当前EMA交叉数 -5 ，持仓量 4.901 ，币价 0.1308 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 20:04:00,,,信息,,,准备以大约 0.1307511 的市价买入约 4.928065614744351 个币，当前账户余额为： 49.35571358 。
2018-02-05 20:04:00,Huobi,2,买入,市价,0.64435,
2018-02-05 20:04:00,,,信息,,,订单发送成功，订单编号： 2
2018-02-05 20:06:00,,,信息,,,订单 2 买入交易已经成功!成交均价： 0.1307511 ，挂单买入： 0.6443 ，买到数量： 4.9177
2018-02-05 20:06:00,,,信息,,,当前买入后可有币数 9.8187 ，持币均价 0.131236 ，持币成本 1.288566
2018-02-05 20:16:00,,,信息,,,当前EMA交叉数 -6 ，持仓量 9.8187 ，币价 0.1316816 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 20:32:00,,,信息,,,当前EMA交叉数 -6 ，持仓量 9.8187 ，币价 0.1317902 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 20:46:00,,,信息,,,死叉内短线浮盈，对现有止盈获得头寸。
2018-02-05 20:46:00,,,信息,,,准备以大约 0.1323825 的市价卖出 4.9428 个币，当前可用币数 9.8187
2018-02-05 20:46:00,Huobi,3,卖出,市价,4.9428,
2018-02-05 20:46:00,,,信息,,,订单发送成功，订单编号： 3
2018-02-05 20:48:00,,,收益,0.004358,,
2018-02-05 20:48:00,,,信息,,,订单 3 交易成功!平均卖出价格： 0.1323825 ，平均持仓价格： 0.131236 ，卖出数量： 4.9428 ，毛收盈： 0.004358 ，累计毛收盈： 0.004358
2018-02-05 20:48:00,,,信息,,,当前EMA交叉数 -6 ，持仓量 4.8759 ，币价 0.1323114 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 21:04:00,,,信息,,,当前EMA交叉数 -7 ，持仓量 4.8759 ，币价 0.1324895 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 21:23:00,,,信息,,,当前EMA交叉数 -7 ，持仓量 4.8759 ，币价 0.1318 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 21:40:00,,,信息,,,当前EMA交叉数 -7 ，持仓量 4.8759 ，币价 0.131972 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 21:57:00,,,信息,,,当前EMA交叉数 -7 ，持仓量 4.8759 ，币价 0.132504 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 22:29:00,,,信息,,,当前EMA交叉数 -8 ，持仓量 4.8759 ，币价 0.13167 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 22:46:00,,,信息,,,当前EMA交叉数 -8 ，持仓量 4.8759 ，币价 0.1315693 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 23:11:27,,,信息,,,当前EMA交叉数 -9 ，持仓量 4.8759 ，币价 0.132515 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 23:29:00,,,信息,,,准备以大约 0.1302101 的市价买入约 4.948540858197637 个币，当前账户余额为： 49.36446444 。
2018-02-05 23:29:00,Huobi,4,买入,市价,0.64435,
2018-02-05 23:29:00,,,信息,,,订单发送成功，订单编号： 4
2018-02-05 23:30:00,,,信息,,,订单 4 买入交易已经成功!成交均价： 0.1302101 ，挂单买入： 0.6443 ，买到数量： 4.9382
2018-02-05 23:30:00,,,信息,,,当前买入后可有币数 9.8141 ，持币均价 0.130851 ，持币成本 1.284183
2018-02-05 23:30:00,,,信息,,,当前EMA交叉数 -9 ，持仓量 9.8141 ，币价 0.1302 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 23:46:00,,,信息,,,准备以大约 0.1295747 的市价买入约 9.945614383054718 个币，当前账户余额为： 48.72017492 。
2018-02-05 23:46:00,Huobi,5,买入,市价,1.2887,
2018-02-05 23:46:00,,,信息,,,订单发送成功，订单编号： 5
2018-02-05 23:48:00,,,信息,,,订单 5 买入交易已经成功!成交均价： 0.1295747 ，挂单买入： 1.2887 ，买到数量： 9.9257
2018-02-05 23:48:00,,,信息,,,当前买入后可有币数 19.739800000000002 ，持币均价 0.13034 ，持币成本 2.572877
2018-02-05 23:48:00,,,信息,,,当前EMA交叉数 -9 ，持仓量 19.7398 ，币价 0.1296794 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 00:04:00,,,信息,,,当前EMA交叉数 -10 ，持仓量 19.7398 ，币价 0.129882 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 00:23:00,,,信息,,,当前EMA交叉数 -10 ，持仓量 19.7398 ，币价 0.131149 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 00:40:00,,,信息,,,当前EMA交叉数 -10 ，持仓量 19.7398 ，币价 0.1305713 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 00:53:00,,,信息,,,准备以大约 0.1290581 的市价买入约 4.992712584487142 个币，当前账户余额为： 47.43148308 。
2018-02-06 00:53:00,Huobi,6,买入,市价,0.64435,
2018-02-06 00:53:00,,,信息,,,订单发送成功，订单编号： 6
2018-02-06 00:55:00,,,信息,,,订单 6 买入交易已经成功!成交均价： 0.1290581 ，挂单买入： 0.6443 ，买到数量： 4.9823
2018-02-06 00:55:00,,,信息,,,当前买入后可有币数 24.722099999999998 ，持币均价 0.130134 ，持币成本 3.217178
2018-02-06 00:55:00,,,信息,,,当前EMA交叉数 -10 ，持仓量 24.7221 ，币价 0.12964 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 01:12:00,,,信息,,,当前EMA交叉数 -11 ，持仓量 24.7221 ，币价 0.1295183 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 01:29:00,,,信息,,,当前EMA交叉数 -11 ，持仓量 24.7221 ，币价 0.129031 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 01:46:00,,,信息,,,当前EMA交叉数 -11 ，持仓量 24.7221 ，币价 0.128827 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:02:00,,,信息,,,当前EMA交叉数 -12 ，持仓量 24.7221 ，币价 0.129405 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:16:00,,,信息,,,准备以大约 0.1284244 的市价买入约 5.017348728123317 个币，当前账户余额为： 46.7871909 。
2018-02-06 02:16:00,Huobi,7,买入,市价,0.64435,
2018-02-06 02:16:00,,,信息,,,订单发送成功，订单编号： 7
2018-02-06 02:18:00,,,信息,,,订单 7 买入交易已经成功!成交均价： 0.1284244 ，挂单买入： 0.6443 ，买到数量： 5.0068
2018-02-06 02:18:00,,,信息,,,当前买入后可有币数 29.728900000000003 ，持币均价 0.129889 ，持币成本 3.861467
2018-02-06 02:18:00,,,信息,,,当前EMA交叉数 -12 ，持仓量 29.7289 ，币价 0.1285344 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:23:00,,,信息,,,准备以大约 0.1278741 的市价买入约 10.077881291051122 个币，当前账户余额为： 46.14290962 。
2018-02-06 02:23:00,Huobi,8,买入,市价,1.2887,
2018-02-06 02:23:00,,,信息,,,订单发送成功，订单编号： 8
2018-02-06 02:25:00,,,信息,,,订单 8 买入交易已经成功!成交均价： 0.1278741 ，挂单买入： 1.2887 ，买到数量： 10.0576
2018-02-06 02:25:00,,,信息,,,当前买入后可有币数 39.786500000000004 ，持币均价 0.129444 ，持币成本 5.150136
2018-02-06 02:34:00,,,信息,,,当前EMA交叉数 -12 ，持仓量 39.7865 ，币价 0.1282765 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:53:00,,,信息,,,当前EMA交叉数 -12 ，持仓量 39.7865 ，币价 0.130271 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 03:02:00,,,信息,,,死叉内短线浮盈，对现有止盈获得头寸。
2018-02-06 03:02:00,,,信息,,,准备以大约 0.1307119 的市价卖出 4.948 个币，当前可用币数 39.7865
2018-02-06 03:02:00,Huobi,9,卖出,市价,4.948,
2018-02-06 03:02:00,,,信息,,,订单发送成功，订单编号： 9
2018-02-06 03:04:00,,,收益,0.009338,,
2018-02-06 03:04:00,,,信息,,,订单 9 交易成功!平均卖出价格： 0.1307119 ，平均持仓价格： 0.129444 ，卖出数量： 4.948 ，毛收盈： 0.00498 ，累计毛收盈： 0.009337999999999999
2018-02-06 03:10:00,,,信息,,,当前EMA交叉数 -13 ，持仓量 34.8385 ，币价 0.1302183 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 03:27:00,,,信息,,,当前EMA交叉数 -13 ，持仓量 34.8385 ，币价 0.1284145 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 03:59:00,,,信息,,,准备以大约 0.1250001 的市价买入约 5.1547958761633 个币，当前账户余额为： 45.49969982 。
2018-02-06 03:59:00,Huobi,10,买入,市价,0.64435,
2018-02-06 03:59:00,,,信息,,,订单发送成功，订单编号： 10
2018-02-06 04:00:00,,,信息,,,订单 10 买入交易已经成功!成交均价： 0.1250001 ，挂单买入： 0.6443 ，买到数量： 5.1439
2018-02-06 04:00:00,,,信息,,,当前买入后可有币数 39.982400000000005 ，持币均价 0.128904 ，持币成本 5.153909
2018-02-06 04:00:00,,,信息,,,当前EMA交叉数 -14 ，持仓量 39.9824 ，币价 0.125 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 04:18:32,,,信息,,,当前EMA交叉数 -14 ，持仓量 39.9824 ，币价 0.12766 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 04:48:32,,,信息,,,死叉内短线浮盈，对现有止盈获得头寸。
2018-02-06 04:48:32,,,信息,,,准备以大约 0.1313429 的市价卖出 4.9927 个币，当前可用币数 39.9824
2018-02-06 04:48:32,Huobi,11,卖出,市价,4.9927,
2018-02-06 04:48:32,,,信息,,,订单发送成功，订单编号： 11
2018-02-06 04:59:00,,,收益,0.020203,,
2018-02-06 04:59:00,,,信息,,,订单 11 交易成功!平均卖出价格： 0.1313429 ，平均持仓价格： 0.128904 ，卖出数量： 4.9927 ，毛收盈： 0.010865 ，累计毛收盈： 0.020203
2018-02-06 04:59:00,,,信息,,,当前EMA交叉数 -14 ，持仓量 34.9897 ，币价 0.130871 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 05:16:00,,,信息,,,当前EMA交叉数 -15 ，持仓量 34.9897 ，币价 0.1304223 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 05:32:00,,,信息,,,当前EMA交叉数 -15 ，持仓量 34.9897 ，币价 0.130767 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 05:48:00,,,信息,,,当前EMA交叉数 -15 ，持仓量 34.9897 ，币价 0.1315088 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 06:04:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 34.9897 ，币价 0.1313935 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 06:23:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 34.9897 ，币价 0.130153 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 06:40:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 34.9897 ，币价 0.1302506 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 06:57:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 34.9897 ，币价 0.1288975 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 07:16:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 34.9897 ，币价 0.1271273 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 07:32:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 34.9897 ，币价 0.126697 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 07:48:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 34.9897 ，币价 0.1278384 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:04:00,,,信息,,,当前EMA交叉数 -18 ，持仓量 34.9897 ，币价 0.1271395 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:23:00,,,信息,,,当前EMA交叉数 -18 ，持仓量 34.9897 ，币价 0.129992 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:40:00,,,信息,,,当前EMA交叉数 -18 ，持仓量 34.9897 ，币价 0.1302546 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 08:57:00,,,信息,,,当前EMA交叉数 -18 ，持仓量 34.9897 ，币价 0.131768 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 09:18:32,,,信息,,,死叉内短线浮盈，对现有止盈获得头寸。
2018-02-06 09:18:32,,,信息,,,准备以大约 0.1337299 的市价卖出 5.0834 个币，当前可用币数 34.9897
2018-02-06 09:18:32,Huobi,12,卖出,市价,5.0834,
2018-02-06 09:18:32,,,信息,,,订单发送成功，订单编号： 12
2018-02-06 09:29:00,,,收益,0.043375,,
2018-02-06 09:29:00,,,信息,,,订单 12 交易成功!平均卖出价格： 0.1337299 ，平均持仓价格： 0.128904 ，卖出数量： 5.0834 ，毛收盈： 0.023172 ，累计毛收盈： 0.043375
2018-02-06 09:29:00,,,信息,,,当前EMA交叉数 -19 ，持仓量 29.9063 ，币价 0.133147 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 09:46:00,,,信息,,,当前EMA交叉数 -19 ，持仓量 29.9063 ，币价 0.1344453 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 10:02:00,,,信息,,,当前EMA交叉数 -20 ，持仓量 29.9063 ，币价 0.1344917 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 10:18:00,,,信息,,,当前EMA交叉数 -20 ，持仓量 29.9063 ，币价 0.1318256 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 10:48:32,,,信息,,,当前EMA交叉数 -20 ，持仓量 29.9063 ，币价 0.129797 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 11:04:00,,,信息,,,当前EMA交叉数 -21 ，持仓量 29.9063 ，币价 0.131225 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 11:23:00,,,信息,,,当前EMA交叉数 -21 ，持仓量 29.9063 ，币价 0.127145 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 11:40:00,,,信息,,,当前EMA交叉数 -21 ，持仓量 29.9063 ，币价 0.1268073 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 11:57:00,,,信息,,,当前EMA交叉数 -21 ，持仓量 29.9063 ，币价 0.1293645 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 12:16:00,,,信息,,,当前EMA交叉数 -22 ，持仓量 29.9063 ，币价 0.1288166 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 12:32:00,,,信息,,,当前EMA交叉数 -22 ，持仓量 29.9063 ，币价 0.1285907 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 12:48:00,,,信息,,,当前EMA交叉数 -22 ，持仓量 29.9063 ，币价 0.1276922 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 13:04:00,,,信息,,,当前EMA交叉数 -23 ，持仓量 29.9063 ，币价 0.1268505 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 13:23:00,,,信息,,,当前EMA交叉数 -23 ，持仓量 29.9063 ，币价 0.128995 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 13:40:00,,,信息,,,当前EMA交叉数 -23 ，持仓量 29.9063 ，币价 0.128562 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 13:57:00,,,信息,,,当前EMA交叉数 -23 ，持仓量 29.9063 ，币价 0.1294965 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 14:16:00,,,信息,,,当前EMA交叉数 -24 ，持仓量 29.9063 ，币价 0.127925 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 14:32:00,,,信息,,,当前EMA交叉数 -24 ，持仓量 29.9063 ，币价 0.1265607 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 14:48:00,,,信息,,,当前EMA交叉数 -24 ，持仓量 29.9063 ，币价 0.1276256 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 15:04:00,,,信息,,,当前EMA交叉数 -25 ，持仓量 29.9063 ，币价 0.127126 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 15:23:00,,,信息,,,当前EMA交叉数 -25 ，持仓量 29.9063 ，币价 0.128549 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 15:40:00,,,信息,,,当前EMA交叉数 -25 ，持仓量 29.9063 ，币价 0.127668 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 15:57:00,,,信息,,,当前EMA交叉数 -25 ，持仓量 29.9063 ，币价 0.1258815 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 16:16:00,,,信息,,,当前EMA交叉数 -26 ，持仓量 29.9063 ，币价 0.1259266 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 16:32:00,,,信息,,,当前EMA交叉数 -26 ，持仓量 29.9063 ，币价 0.1253882 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 16:48:00,,,信息,,,当前EMA交叉数 -26 ，持仓量 29.9063 ，币价 0.1267248 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 17:04:00,,,信息,,,当前EMA交叉数 -27 ，持仓量 29.9063 ，币价 0.127563 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 17:23:00,,,信息,,,当前EMA交叉数 -27 ，持仓量 29.9063 ，币价 0.125298 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 17:40:00,,,信息,,,当前EMA交叉数 -27 ，持仓量 29.9063 ，币价 0.1272966 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 17:57:00,,,信息,,,当前EMA交叉数 -27 ，持仓量 29.9063 ，币价 0.129376 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 18:16:00,,,信息,,,当前EMA交叉数 -28 ，持仓量 29.9063 ，币价 0.128568 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 18:32:00,,,信息,,,当前EMA交叉数 -28 ，持仓量 29.9063 ，币价 0.1286892 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 18:48:00,,,信息,,,当前EMA交叉数 -28 ，持仓量 29.9063 ，币价 0.1268364 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 19:04:00,,,信息,,,当前EMA交叉数 -29 ，持仓量 29.9063 ，币价 0.126239 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 19:23:00,,,信息,,,当前EMA交叉数 -29 ，持仓量 29.9063 ，币价 0.125294 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 19:40:00,,,信息,,,当前EMA交叉数 -29 ，持仓量 29.9063 ，币价 0.125672 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 19:53:00,,,信息,,,准备以大约 0.1246541 的市价买入约 5.169103944435041 个币，当前账户余额为： 46.18831298 。
2018-02-06 19:53:00,Huobi,13,买入,市价,0.64435,
2018-02-06 19:53:00,,,信息,,,订单发送成功，订单编号： 13
2018-02-06 19:55:00,,,信息,,,订单 13 买入交易已经成功!成交均价： 0.1246541 ，挂单买入： 0.6443 ，买到数量： 5.1583
2018-02-06 19:55:00,,,信息,,,当前买入后可有币数 35.0646 ，持币均价 0.128315 ，持币成本 4.499331
2018-02-06 19:55:00,,,信息,,,当前EMA交叉数 -29 ，持仓量 35.0646 ，币价 0.1248122 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 20:12:00,,,信息,,,当前EMA交叉数 -30 ，持仓量 35.0646 ，币价 0.1249289 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 20:29:00,,,信息,,,当前EMA交叉数 -30 ，持仓量 35.0646 ，币价 0.12554 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 20:46:00,,,信息,,,当前EMA交叉数 -30 ，持仓量 35.0646 ，币价 0.127097 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 21:02:00,,,信息,,,当前EMA交叉数 -31 ，持仓量 35.0646 ，币价 0.1282647 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 21:18:00,,,信息,,,当前EMA交叉数 -31 ，持仓量 35.0646 ，币价 0.127536 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 21:34:00,,,信息,,,当前EMA交叉数 -31 ，持仓量 35.0646 ，币价 0.127104 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 21:53:00,,,信息,,,当前EMA交叉数 -31 ，持仓量 35.0646 ，币价 0.124754 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 22:11:27,,,信息,,,当前EMA交叉数 -32 ，持仓量 35.0646 ，币价 0.125203 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 22:29:00,,,信息,,,当前EMA交叉数 -32 ，持仓量 35.0646 ，币价 0.127163 ，价格没有下跌到买入点，继续观察行情...
