"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-02-05 09:50:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.13764 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 10:08:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.137936 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 10:24:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1375135 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 10:46:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.136316 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 11:37:05,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.138916 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 11:58:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.137727 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 12:20:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1377236 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 12:36:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.137377 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 12:54:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.137113 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 13:12:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.137418 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 13:32:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.136532 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 13:50:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1367722 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 14:08:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1371835 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 14:24:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1370648 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 14:46:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.136385 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 15:37:05,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.134573 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 15:58:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.134819 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 16:22:55,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.134829 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 16:58:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.13376 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 17:20:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1333216 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 17:36:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1328686 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 17:54:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1327615 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 18:12:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.133342 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 18:32:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1321493 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 18:50:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1317127 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 19:22:55,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.132405 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 19:58:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1308 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 20:20:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1313816 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 20:36:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1319246 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 20:54:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.132692 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 21:12:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.132576 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 21:32:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.131972 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 21:50:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1322415 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 22:08:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.132619 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 22:24:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1322828 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 22:46:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.130756 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 23:04:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.132343 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 23:20:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1313603 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 23:36:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.1304366 ，价格没有下跌到买入点，继续观察行情...
2018-02-05 23:54:00,,,信息,,,当前EMA交叉数 -16 ，持仓量 0 ，币价 0.129493 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 00:12:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.131328 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 00:32:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1298146 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 00:50:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.12964 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 01:08:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1298375 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 01:24:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1295183 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 01:46:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.128631 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:04:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1281667 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:20:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.128673 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:36:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1293122 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 02:54:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.1296615 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 03:22:55,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.131171 ，价格没有下跌到买入点，继续观察行情...
2018-02-06 03:58:00,,,信息,,,当前EMA交叉数 -17 ，持仓量 0 ，币价 0.125 ，价格没有下跌到买入点，继续观察行情...
