"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-16 13:16:00,,,信息,,,当前EMA交叉数 -37 ，持仓量 0 ，币价 0.1740086 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 13:48:32,,,信息,,,当前EMA交叉数 -37 ，持仓量 0 ，币价 0.173 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 14:04:00,,,信息,,,当前EMA交叉数 -38 ，持仓量 0 ，币价 0.1731755 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 14:23:00,,,信息,,,当前EMA交叉数 -38 ，持仓量 0 ，币价 0.171341 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 14:40:00,,,信息,,,当前EMA交叉数 -38 ，持仓量 0 ，币价 0.1716066 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 14:57:00,,,信息,,,当前EMA交叉数 -38 ，持仓量 0 ，币价 0.1729365 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 15:16:00,,,信息,,,当前EMA交叉数 -39 ，持仓量 0 ，币价 0.1732106 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 15:32:00,,,信息,,,当前EMA交叉数 -39 ，持仓量 0 ，币价 0.1735722 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 15:48:00,,,信息,,,当前EMA交叉数 -39 ，持仓量 0 ，币价 0.1702902 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 16:04:00,,,信息,,,当前EMA交叉数 -40 ，持仓量 0 ，币价 0.1690785 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 16:23:00,,,信息,,,当前EMA交叉数 -40 ，持仓量 0 ，币价 0.161659 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 16:40:00,,,信息,,,当前EMA交叉数 -40 ，持仓量 0 ，币价 0.1583306 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 16:57:00,,,信息,,,当前EMA交叉数 -40 ，持仓量 0 ，币价 0.163893 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 17:16:00,,,信息,,,当前EMA交叉数 -41 ，持仓量 0 ，币价 0.1596666 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 17:32:00,,,信息,,,当前EMA交叉数 -41 ，持仓量 0 ，币价 0.1648092 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 17:48:00,,,信息,,,当前EMA交叉数 -41 ，持仓量 0 ，币价 0.1611266 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 18:04:00,,,信息,,,当前EMA交叉数 -42 ，持仓量 0 ，币价 0.16129 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 18:23:00,,,信息,,,当前EMA交叉数 -42 ，持仓量 0 ，币价 0.16369 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 18:40:00,,,信息,,,当前EMA交叉数 -42 ，持仓量 0 ，币价 0.1627806 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 18:57:00,,,信息,,,当前EMA交叉数 -42 ，持仓量 0 ，币价 0.161688 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 19:16:00,,,信息,,,当前EMA交叉数 -43 ，持仓量 0 ，币价 0.1650316 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 19:48:32,,,信息,,,当前EMA交叉数 -43 ，持仓量 0 ，币价 0.166609 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 20:04:00,,,信息,,,当前EMA交叉数 -44 ，持仓量 0 ，币价 0.16477 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 20:23:00,,,信息,,,当前EMA交叉数 -44 ，持仓量 0 ，币价 0.166015 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 20:40:00,,,信息,,,当前EMA交叉数 -44 ，持仓量 0 ，币价 0.165835 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 20:57:00,,,信息,,,当前EMA交叉数 -44 ，持仓量 0 ，币价 0.164812 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 21:29:00,,,信息,,,当前EMA交叉数 -45 ，持仓量 0 ，币价 0.166457 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 21:46:00,,,信息,,,当前EMA交叉数 -45 ，持仓量 0 ，币价 0.1634976 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 22:02:00,,,信息,,,当前EMA交叉数 -46 ，持仓量 0 ，币价 0.161671 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 22:18:00,,,信息,,,当前EMA交叉数 -46 ，持仓量 0 ，币价 0.1633674 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 22:34:00,,,信息,,,当前EMA交叉数 -46 ，持仓量 0 ，币价 0.1646705 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 22:53:00,,,信息,,,当前EMA交叉数 -46 ，持仓量 0 ，币价 0.163201 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 23:18:32,,,信息,,,当前EMA交叉数 -47 ，持仓量 0 ，币价 0.166194 ，价格没有下跌到买入点，继续观察行情...
2018-01-16 23:48:32,,,信息,,,当前EMA交叉数 -47 ，持仓量 0 ，币价 0.167553 ，价格没有下跌到买入点，继续观察行情...
2018-01-17 00:04:00,,,信息,,,当前EMA交叉数 -48 ，持仓量 0 ，币价 0.1672155 ，价格没有下跌到买入点，继续观察行情...
2018-01-17 00:23:00,,,信息,,,当前EMA交叉数 -48 ，持仓量 0 ，币价 0.168352 ，价格没有下跌到买入点，继续观察行情...
2018-01-17 00:40:00,,,信息,,,当前EMA交叉数 -48 ，持仓量 0 ，币价 0.1684526 ，价格没有下跌到买入点，继续观察行情...
2018-01-17 00:57:00,,,信息,,,当前EMA交叉数 -48 ，持仓量 0 ，币价 0.169529 ，价格没有下跌到买入点，继续观察行情...
2018-01-17 01:16:00,,,信息,,,当前EMA交叉数 -49 ，持仓量 0 ，币价 0.1678063 ，价格没有下跌到买入点，继续观察行情...
2018-01-17 01:48:32,,,信息,,,当前EMA交叉数 -49 ，持仓量 0 ，币价 0.166582 ，价格没有下跌到买入点，继续观察行情...
2018-01-17 02:18:32,,,信息,,,当前EMA交叉数 -50 ，持仓量 0 ，币价 0.163566 ，价格没有下跌到买入点，继续观察行情...
